Page number,City,Neighborhood,Size,Number of rooms,Floor number,Taxes,Price,Room mates,Furniture,Elevator,Air conditioner,Parking,Balcony,Bars,Shelter,Storeroom,Renovated,Boiler,Pets allowed
671856,אבני חפץ,קדם,100,4,1,0,15000,0,0,1,0,1,1,0,0,0,0,0,0
671859,חיפה,רמות רמז,50,3,1,0,2200,1,1,0,1,0,1,1,0,0,0,0,0
671861,ראשון לציון,אברמוביץ,90,4,3,840,4200,1,1,0,1,1,0,0,0,0,0,0,0
671886,ירושלים,בקעה,17,1,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0
671901,תל אביב יפו,ניר אביב,37,2,3,0,2800,0,0,0,1,1,0,0,0,0,0,0,0
671902,אשקלון,רמת אשקול,75,3,3,500,2600,0,0,0,1,0,0,0,0,0,0,0,0
671922,תל אביב יפו,מרכז ,25,1,0,200,2200,0,1,0,1,0,0,1,0,0,0,0,0
671924,חולון,מרכז,60,25,0,400,3400,0,0,0,1,0,0,1,0,0,0,0,0
671948,באר שבע,ד,54,3,3,360,2200,1,1,0,1,0,0,0,0,0,0,0,0
672065,6546,45645,646456,1,0,0,65464,0,0,0,0,0,0,0,0,0,0,0,0
672073,תל אביב יפו,ככר רבין,50,3,5,250,5400,1,1,1,1,0,1,0,0,0,0,0,0
672083,ירושלים,פסגת זאב,80,3,2,0,4200,0,0,0,1,1,1,0,0,0,0,0,0
672090,תל אביב יפו,יד אליהו,75,3,3,350,4800,1,1,0,1,1,0,0,0,0,0,0,0
672110,בית שמש,גבעת שרת,50,2,0,0,2950,0,1,0,1,1,1,1,0,0,0,0,0
672113,חיפה,קרית אליהו,50,3,1,0,2600,1,0,0,1,1,0,0,0,0,0,0,0
672130,תל אביב יפו,הצפון הישן,55,2,3,0,5100,0,0,0,0,0,1,0,0,0,0,0,0
672150,רמת גן,יד לבנים,76,3,3,700,5200,0,0,0,1,1,0,0,0,0,0,0,0
672195,הרצליה,מרכז העיר,100,4,2,580,5500,0,0,0,1,1,0,0,0,0,0,0,0
672200,חיפה,הדר עליון,26,1,0,125,1800,0,1,0,1,0,1,0,0,0,0,0,0
672204,נשר,אורן הכרמל,100,45,2,620,2900,0,1,0,1,1,1,0,0,0,0,0,0
672215,בת ים,טבנקין,110,3,3,800,4300,0,0,1,1,1,0,0,0,0,0,0,0
672217,באר שבע,ד,70,4,4,350,2800,1,1,0,1,0,0,1,0,0,0,0,0
672231,פרדס חנה - כרכור,נווה מרחב,60,2,4,400,1800,0,1,0,0,1,1,0,0,0,0,0,0
672235,נהריה,גבעת טרומפלדור,57,3,2,370,1800,1,1,0,1,0,0,0,0,0,0,0,0
672312,תל אביב יפו,נוה שאנן,18,1,2,0,2800,0,1,0,1,0,0,0,0,0,0,0,0
672314,תל אביב יפו,לב העיר,100,3,2,0,14500,1,1,0,1,1,1,0,0,0,1,1,0
672316,תל אביב יפו,111,80,4,1,0,1111,1,0,1,1,1,0,1,0,0,0,0,0
672318,תל אביב יפו,11,80,1,1,0,111,1,0,1,1,1,0,1,0,0,0,0,0
672335,בת ים,2 רחובות מחוף הים,70,3,1,700,3000,1,0,0,1,1,1,1,0,0,0,0,0
672379,עפולה,נוף ישראל,122,4,2,700,89000,0,1,0,1,1,1,1,0,0,0,0,0
672389,חדרה,האוצר,135,55,2,900,3600,0,1,0,1,0,1,0,0,0,0,0,0
672397,בת ים,בת ים,75,35,3,0,3800,0,1,0,1,1,1,0,0,0,0,0,0
672407,חולון,חולון,70,3,1,300,3600,0,0,0,1,1,0,1,0,0,0,0,0
672428,תל אביב יפו,מרכז,62,3,2,0,6200,0,1,1,1,1,1,0,0,0,0,0,0
672451,תל אביב יפו,צהלה,60,2,0,1,4200,0,1,0,1,1,0,0,0,0,0,0,0
672479,תל אביב יפו,יפו ד` - גבעת התמרים,50,1,0,230,3300,0,1,0,1,1,0,1,0,0,0,0,0
672537,רחובות,חצרות המושבה,125,1,4,0,6500,0,0,1,1,1,0,0,0,0,0,0,0
672542,טירת כרמל,אצל,75,3,4,450,2200,1,1,0,1,1,0,1,0,0,0,0,0
672547,באר שבע,שכונה ו,100,4,3,0,2800,1,1,0,1,1,1,0,0,0,0,0,0
672573,גני תקווה,הרי יהודה,90,4,1,0,4300,0,1,0,1,1,0,1,0,0,0,0,0
672642,קרית מוצקין,1,90,35,3,850,2500,0,1,0,1,1,0,1,0,0,0,0,0
672655,החולון,תל גיבורים,50,2,0,0,3600,0,1,0,1,1,0,0,0,0,0,0,0
672664,תל אביב יפו,כיכר מסריק,38,2,1,0,5000,0,1,0,1,0,0,0,0,0,0,0,0
672668,חיפה,נוה שאנן ,100,45,2,0,3350,0,0,1,1,1,0,0,0,0,0,0,0
672724,חיפה,שמבור,89,4,2,1000,3700,0,0,0,1,0,0,1,0,0,0,0,0
672726,רמת גן,עליות,54,2,2,469,3900,0,1,0,1,1,1,0,0,0,0,0,0
672730,תל אביב יפו,הצפון הישן,65,2,1,0,5400,0,0,0,1,0,1,0,0,0,0,0,0
672818,רמת גן,נווה יהושע,104,4,5,0,5250,1,1,1,1,0,1,0,0,0,0,0,0
672830,חיפה,"נו""ש רמות רמז",100,4,2,570,3400,1,1,0,1,0,1,0,0,0,0,0,0
672840,רמת גן,נחלת גנים,65,3,2,0,4950,0,1,0,1,1,0,1,0,0,0,0,0
672860,צפת,הנשיא,65,3,3,0,2000,0,0,0,1,0,0,0,0,0,0,0,0
672913,פתח תקווה,כפר גנים א,100,4,2,1110,4950,0,0,1,1,1,0,0,0,0,0,0,0
672943,ירושלים,גילה,62,1,0,0,3950,0,1,0,1,1,1,1,0,0,0,0,0
672952,חיפה,רמות רמז,50,3,1,380,2200,1,1,0,1,0,1,1,0,0,0,0,0
673011,קרית ארבע,קרית ארבע,88,4,3,0,2100,0,0,0,1,0,0,0,0,0,0,0,0
673023,רמת גן,נווה יהושע,60,2,2,380,3300,0,1,0,1,1,0,0,0,0,0,0,0
673037,הרצליה,מרכז העיר,80,25,0,120,4500,0,1,1,1,0,1,0,0,0,0,0,0
673053,תל אביב יפו,אזור ככר המדינה,70,3,0,0,6000,1,0,0,1,1,0,1,0,0,0,0,0
673081,תל אביב יפו,הצפון הישן,90,3,3,250,6300,1,0,1,1,0,1,0,0,0,0,0,0
673093,21343214,2134123,23423,1,0,0,23423,0,0,0,0,0,0,0,0,0,0,0,0
673124,גבעתיים,מרכז גבעתיים,60,2,0,600,3500,0,1,0,1,0,1,1,0,0,0,0,0
673127,פתח תקוה,יוספטל,74,3,0,0,3200,0,1,0,1,0,0,1,0,0,0,0,0
673128,כפר סבא,הפרחים,110,4,2,0,5300,0,0,1,1,1,0,0,0,0,0,0,0
673135,תל אביב יפו,דיזנגוף,100,3,3,0,8500,1,1,0,1,0,1,0,0,0,0,0,0
673141,תל אביב יפו,נווה שאנן,100,35,2,750,6400,1,1,0,1,0,1,0,0,0,0,0,0
673160,רמת גן,הבילויים,78,3,4,600,4000,1,1,0,1,0,1,1,0,0,0,0,0
673161,הרצליה,יד התשעה,50,1,2,1,4300,0,0,0,1,0,0,0,0,0,0,0,0
673174,רבבה,ארץ חמדה,80,1,0,0,2800,0,0,0,1,1,0,0,0,0,0,0,0
673190,חיפה,הדר,100,3,2,0,2100,1,0,0,1,0,0,0,0,0,0,0,0
673197,ירושלים,מורשה - מוסררה,115,4,0,800,,0,1,0,1,1,1,0,0,0,0,0,0
673204,רמת גן,נווה יהושע,80,3,0,0,4000,1,1,0,1,1,0,1,0,0,0,0,0
673221,רמת גן,נווה יהושע,60,2,2,380,3300,0,1,0,1,1,0,0,0,0,0,0,0
673227,חיפה,כרמל מערבי,100,4,3,0,3450,0,0,0,1,1,0,0,0,0,0,0,0
673239,דאלית אל כרמל,סואניה,110,4,2,400,2000,0,0,0,1,1,0,0,0,0,0,0,0
673283,ירושלים,בית הכרם,78,3,0,0,5000,1,0,0,1,1,1,0,0,0,0,0,0
673287,בת ים,בת ים,60,1,0,0,3500,1,0,0,1,0,0,1,0,0,0,0,0
673309,חיפה,הדר,45,1,0,0,1600,1,1,0,1,0,1,1,0,0,0,0,0
673330,הרצליה,וייצמן,66,3,2,0,4200,0,1,0,1,0,1,0,0,0,0,0,0
673371,רמת השרון,מורשה,60,3,0,420,4400,1,0,0,1,0,1,0,0,0,0,0,0
673391,פתח תקווה,חןלםאחדות,65,3,3,0,2900,1,1,0,1,1,0,0,0,0,0,0,0
673401,קרית אונו,קראון,104,1,7,1000,4900,1,1,1,1,1,0,1,0,0,0,0,0
673450,באר שבע,ג,62,3,3,420,2100,1,1,1,1,1,1,0,0,0,0,0,0
673455,תל אביב יפו,נוה צה''ל,60,3,2,0,4600,0,0,0,1,1,1,0,0,0,0,0,0
673461,באר שבע,א,60,3,2,425,2300,1,1,0,1,1,0,0,0,0,0,0,0
673481,חיפה,הדר,45,3,4,730,2650,1,0,0,1,0,1,0,0,0,0,0,0
673566,באר שבע,וילות מצדה,75,3,2,450,2300,1,1,0,1,1,0,1,0,0,0,0,0
673569,רמת גן,תל בנימין,40,1,2,285,3700,0,1,0,1,0,0,0,0,0,0,0,0
673588,קרית אונו,הדרור,90,4,3,900,4500,0,1,0,1,0,0,0,0,0,0,0,0
673591,קרית אונו,קרית אונו הירוקה,90,4,3,900,4500,0,1,0,1,0,0,1,0,0,0,0,0
673603,גבעון החדשה,הגפן,55,2,2,0,2500,0,1,0,1,1,1,0,0,0,0,0,0
673606,חיפה,תל עמל,38,15,0,250,1500,0,1,0,0,0,1,0,0,0,0,0,0
673651,קרית מוצקין,לב מוצקין,100,4,4,880,3300,0,1,1,1,1,0,0,0,0,0,0,0
673682,תל אביב יפו,יד אליהו,75,2,0,0,2500,1,1,0,1,0,1,1,0,0,0,0,0
673685,תל אביב יפו,יד אליהו,75,2,0,0,2500,1,1,0,1,0,1,1,0,0,0,0,0
673694,תל אביב יפו,צפון הישן,70,35,2,0,6800,0,0,0,1,0,1,0,0,0,0,0,0
673725,תל אביב יפו,לב העיר,100,4,2,700,9000,1,0,0,1,1,1,0,0,0,0,0,0
673737,פתח תקוה,יוספטל,74,3,3,0,3200,0,1,0,1,0,1,0,0,0,0,0,0
673818,חיפה,קרית אליעזר,80,35,2,0,3000,0,1,0,1,1,1,0,0,0,0,0,0
673825,תל אביב יפו,נווה עופר - תל כביר,70,1,4,450,3700,1,1,0,1,1,0,1,0,0,0,0,0
673829,עמנואל,"חת""ם סופר",90,3,0,0,2300,0,0,0,1,0,1,0,0,0,0,0,0
673839,נתניה,טיילת מול המלונות ,120,45,8,1900,2800,0,1,1,1,1,0,0,0,0,0,0,0
673902,אשקלון,ברנע,108,4,5,691,3300,0,0,1,1,1,0,0,0,0,0,0,0
673906,רמת גן,נחלת גנים,50,2,1,350,4800,0,0,0,1,1,1,0,0,0,1,0,0
673909,רמת גן,נגבה,100,4,2,860,5000,1,0,1,1,1,1,0,0,0,0,0,0
673913,בת ים,דירה 2.5 חדרים,69,,3,0,3700,0,1,0,1,1,0,0,0,0,0,0,0
673940,חיפה,הדר,50,15,0,0,1700,0,0,0,1,1,0,1,0,0,0,0,0
673980,ראשון לציון,גן נחום,83,4,4,700,4100,1,0,0,1,1,0,0,0,0,0,0,0
674004,תל אביב יפו,יד אליהו,70,3,3,400,5400,1,1,0,1,1,1,0,0,0,0,0,0
674008,תל אביב יפו,פלורנטין,40,1,0,300,3300,0,1,0,1,0,0,1,0,0,0,0,0
674013,חיפה,רמות רמז,55,3,0,0,2000,0,1,0,1,0,0,1,0,0,0,0,0
674017,תל אביב יפו,צפון יפו,18,1,2,0,2300,0,1,0,1,0,1,0,0,0,0,0,0
674027,תל אביב יפו,מרכז,90,3,5,600,9200,1,1,1,1,1,1,0,0,0,0,0,0
674028,תל אביב יפו,יד אליהו,74,35,3,0,5300,1,1,0,1,1,0,0,0,0,0,0,0
674030,חיפה,הדר,60,25,2,350,2300,1,0,0,0,0,0,0,0,0,0,0,0
674037,באר שבע,ד,80,35,3,550,2000,1,1,0,1,1,1,0,0,0,0,0,0
674040,נשר,רמות יצחק,104,4,0,0,3900,0,0,1,1,1,1,0,0,0,0,0,0
674045,בת ים,קולוני,55,2,1,600,4200,0,1,1,1,1,0,0,0,0,0,0,0
674051,תל אביב יפו,לב שד' נורדאו,65,25,3,0,6200,1,1,0,1,1,1,0,0,0,0,0,0
674082,קיסריה,נאות גולף,65,3,2,670,4500,0,1,1,1,1,1,0,0,0,0,0,0
674093,קרית ים,קרית ים ב',75,4,4,0,2350,0,0,0,0,0,0,1,0,0,0,0,0
674124,חולון,אגרו,65,25,1,0,3500,0,0,0,1,0,0,0,0,0,0,0,0
674179,תל אביב יפו,נווה שרת,87,3,2,850,6300,0,1,1,1,1,1,0,0,0,0,0,0
674204,תל אביב יפו,יד אליהו,75,3,3,0,5000,0,0,0,1,0,0,0,0,0,0,0,0
674253,רעננה,מרכז,107,4,3,0,6300,0,0,1,1,1,1,0,0,0,0,0,0
674255,חיפה,רמת השבים,65,25,1,700,2700,1,0,0,1,0,1,1,0,0,0,0,0
674292,ירושלים,ארמון הנציב,49,2,1,265,2850,0,1,0,0,0,0,0,0,0,0,0,0
674299,תל אביב יפו,הצפון הישן,90,3,0,0,8500,1,1,0,1,1,1,1,0,0,0,0,0
674315,כרמיאל,מורד הגיא,63,35,1,0,3200,0,1,1,1,1,0,1,0,0,0,0,0
674320,אור עקיבא,קנדי,62,3,1,400,2300,0,0,0,1,1,1,1,0,0,0,0,0
674323,חיפה,הדר,120,5,0,700,3000,0,0,0,0,0,1,1,0,0,0,0,0
674330,יהוד מונוסון,מרכז,60,25,0,400,3800,0,0,0,1,1,1,1,0,0,0,0,0
674364,רחובות,מרכז העיר ,120,5,0,0,4800,1,1,0,1,1,0,1,0,0,0,0,0
674377,רמת גן,ארלוזורוב כניסה ב',64,3,2,680,5500,0,1,1,1,0,0,1,0,0,0,0,0
674381,פתח תקווה,כפר גנים א,130,45,4,0,4800,0,0,1,1,1,0,0,0,0,0,0,0
674414,ראשון לציון,אברמוביץ,100,4,4,900,3800,1,0,0,1,0,0,0,0,0,0,0,0
674427,תל אביב יפו,לב יפו,83,3,4,530,5665,1,1,1,1,1,0,1,0,0,0,0,0
674477,תל אביב יפו,יד אליהו,55,25,0,200,4000,0,1,0,1,0,0,1,0,0,0,0,0
674554,חיפה,כרמל מערבי,120,5,1,1400,4900,0,0,0,1,0,1,1,0,0,0,0,0
674567,רמת גן,-,80,3,2,0,5000,0,1,1,1,1,0,1,0,0,0,0,0
674571,פתח תקווה,מרכז,76,4,3,850,4200,0,1,1,1,0,1,0,0,0,0,0,0
674572,רמת השרון,רסקו מערב,60,3,2,380,4500,0,1,0,1,1,0,0,0,0,0,0,0
674597,רמת השרון,מערב רמת השרון,60,3,2,380,4500,0,1,0,1,1,0,0,0,0,0,0,0
674638,ירושלים,מרכז העיר,60,1,3,700,5800,1,1,1,1,0,1,0,0,0,0,0,0
674688,רמת גן,הגפן,16,2,0,600,1700,0,1,0,1,0,1,1,0,0,0,0,0
674694,ראשון לציון,רמבם,115,4,0,750,3800,1,1,0,1,1,0,1,0,0,0,0,0
674703,ירושלים,רמת שרת,70,35,6,970,3900,0,0,1,1,1,0,0,0,0,0,0,0
674718,נתניה,קרית נורדאוו,87,4,2,0,,0,1,0,1,0,0,1,0,0,0,0,0
674724,תל אביב יפו,נווה שאנן,54,2,4,360,4400,0,0,1,1,1,1,0,0,0,0,0,0
674725,שדרות,נאות אשכול,80,4,0,0,2699,0,0,0,1,1,0,0,0,0,0,0,0
674813,גן התעשייה תל חי,יחי,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
674826,תל אביב יפו,הצפון הישן,80,3,2,480,8400,1,0,0,1,0,1,0,0,0,0,0,0
674839,ירושלים,מרכז העיר ,80,1,1,0,5500,0,0,0,0,0,0,1,0,0,0,0,0
674842,בת ים,דרום מערב ,70,3,2,0,4200,1,1,1,1,1,0,1,0,0,0,0,0
674846,ירושלים,מרכז העיר,37,2,1,0,3950,0,1,0,1,1,1,1,0,0,0,0,0
674858,תל אביב יפו,רמת אביב החדשה,120,5,2,0,9500,1,1,1,1,0,1,1,0,0,0,0,0
674876,ירושלים,קריית יובל,30,1,1,240,2400,0,0,0,1,1,1,0,0,0,0,0,0
674888,תל אביב טופ דן,טופ דן,135,4,2,1600,7500,0,1,1,1,1,1,0,0,0,0,0,0
674895,יד רמב''ם,"רמב""ם",70,3,1,700,3800,0,0,0,1,0,0,1,0,0,0,0,0
674903,פתח תקווה,רמת ורבר,68,2,2,350,3600,0,1,0,1,1,1,1,0,0,0,0,0
674917,שכונת דן ,שכונת דן,125,5,3,0,10500,0,0,1,1,1,1,0,0,0,0,0,0
674932,נתניה,קרית השרון,110,4,3,0,4700,0,1,1,1,1,1,0,0,0,0,0,0
674934,רמת גן,נחלת גנים,95,4,3,1000,7600,1,0,1,1,1,1,0,1,0,1,0,0
674948,רחובות,מרמורק,87,4,3,1070,3800,1,1,0,1,1,0,0,0,0,0,0,0
674964,ירושלים,פסגת זאב,105,4,0,0,5100,0,1,0,1,1,1,1,0,0,0,0,0
674972,רמת גן,הבילויים,110,4,3,950,5600,1,1,1,1,1,1,0,0,0,0,0,0
674979,"אשדוד,איזור ב",איזור ב,50,25,4,400,2700,0,0,0,1,0,0,0,0,0,0,0,0
674998,"רמב""ם","רמב""ם",70,3,0,700,3700,0,0,0,1,1,0,1,0,0,0,0,0
675025,קרית ביאליק,קק''ל,60,25,1,630,2600,0,1,0,1,1,0,1,0,0,0,0,0
675032,קרית אונו,קראון,80,3,4,700,4000,0,0,0,1,1,0,0,0,0,0,0,0
675051,ירושלים,מרכז העיר,51,2,3,320,4400,1,1,1,1,1,1,0,0,0,0,0,0
675071,בת ים,מרכז,87,35,3,0,4600,0,1,0,1,1,0,1,0,0,0,0,0
675077,קרית ביאליק,קק''ל,60,25,0,630,2600,0,1,0,1,1,1,1,0,0,0,0,0
675088,חולון,רסקו א',72,3,1,800,4700,0,1,0,1,1,1,1,0,0,0,0,0
675102,תל אביב יפו,מרכז,40,15,1,0,4500,0,0,0,1,0,0,1,0,0,0,0,0
675105,פתח תקווה,מרכז,0,3,4,0,3400,0,1,0,1,1,0,0,0,0,0,0,0
675138,תל אביב,קרית שלום,120,6,2,800,5900,1,1,0,1,1,1,0,0,0,0,0,0
675173,Tel Aviv-Yafo,Center,40,1,5,0,1200,0,1,0,0,0,1,0,0,0,0,0,0
675183,פתח תקווה,יד לבנים,120,5,2,950,4500,0,1,0,1,1,1,0,0,0,0,0,0
675196,12323,1231,123123,1,0,23123,32123,0,0,0,0,0,0,0,0,0,0,0,0
675197,12312,231323122313,123123,1,0,23123,32123,0,0,0,0,0,0,0,0,0,0,0,0
675200,קריית מוצקין, מוצקין הישנה,45,25,0,250,2200,0,1,0,1,0,0,1,0,0,0,0,0
675224,ירושלים,מרכז העיר,28,15,0,400,2900,0,0,1,1,0,0,1,0,0,0,0,0
675239,נס ציונה,סביוני נצר,80,3,2,0,,0,0,1,1,1,1,0,0,0,0,0,0
675248,רמת גן ,החשמונאים / הבורסה ,69,35,,760,,0,1,1,1,1,0,0,0,0,0,0,0
675269,נשר,גבעת נשר,55,2,2,0,1950,0,1,0,1,1,1,0,0,0,0,0,0
675271,רמת גן,בן גוריון. מרכז העיר ,92,35,2,0,4750,1,0,0,1,0,1,0,0,0,0,0,0
675274,תל אביב יפו,יד אליהו,70,3,3,380,4400,1,1,0,1,0,0,0,0,0,0,0,0
675314,בת ים,שיכון וותיקים,30,1,0,0,2700,0,0,1,1,1,0,1,0,0,0,0,0
675329,45645645,456456,4564,1,0,45645,45645,0,0,0,0,0,0,1,0,0,0,0,0
675353,תל אביב יפו,בארבור,75,3,8,300,4500,1,0,1,1,1,0,1,0,0,0,0,0
675367,חדרה ,מרכז העיר ,170,55,3,700,4000,1,1,1,1,1,1,0,0,0,0,0,0
675399,חולון,שיכון ותיקים,75,4,0,700,4100,0,1,0,1,1,0,1,0,0,0,0,0
675402,רחובות,נווה יהודה,40,15,0,250,2500,0,1,0,1,1,0,0,0,0,0,0,0
675408,ירושלים,מרכז העיר,36,1,1,0,2900,0,1,1,1,0,0,0,0,0,0,0,0
675419,עכו,חבנין כוכב ,110,5,6,250,3200,0,1,1,1,1,1,1,0,0,0,0,0
675423,גבעתיים,גבעת רמב``ם,90,3,1,950,5200,1,1,0,1,1,1,0,0,0,0,0,0
675428,ירושלים,קטמונים,95,3,0,0,5500,1,0,0,1,1,1,1,0,0,0,0,0
675430,נתניה,שןק,100,1,6,10,1100,0,0,0,1,0,0,0,0,0,0,0,0
675479,מבשרת ציון,שכונה א',80,4,1,840,,0,0,0,1,0,0,1,0,0,0,0,0
675496,פתח תקווה,מרכז,39,1,3,314,2900,0,1,0,1,0,1,0,0,0,0,0,0
675518,חיפה,רמות בן גוריון רוממה החדשה,79,3,5,0,3450,0,0,1,1,1,0,0,0,0,0,0,0
675568,לוד,גני אביב,75,3,6,0,32000,0,1,1,1,1,0,0,0,0,0,0,0
675574,קרית ים ,ג׳,60,35,0,400,2300,1,1,0,1,1,1,0,0,0,0,0,0
675598,חיפה,שער העליה,47,2,5,300,2400,0,0,1,1,1,0,0,0,0,0,0,0
675610,חיפה,הדר עליון,96,35,3,0,3100,1,1,0,1,0,1,1,0,0,0,0,0
675629,ירושלים,מרכז העיר,51,2,3,0,4400,1,0,1,1,1,1,0,0,0,0,0,0
675635,תל אביב יפו,הבימה,75,3,4,880,9800,0,0,1,1,1,1,0,0,0,0,0,0
675642,באר שבע,יא,37,2,1,0,2300,0,1,0,1,0,1,0,0,0,0,0,0
675649,בת ים,טיילת,27,15,0,0,2900,0,1,1,1,1,0,0,0,0,0,0,0
675652,רחובות,אבני חן,50,25,4,290,3000,0,0,0,1,0,1,0,0,0,0,0,0
675662,תל אביב יפו,הצפון הישן,60,25,0,0,6800,0,0,0,1,0,0,0,0,0,0,0,0
675671,חיפה,הדר עליון,110,35,1,800,2350,1,1,0,1,0,1,0,0,1,0,0,0
675690,רעננה,דירה 4 חדרים,130,12,3,1100,5700,0,0,1,1,1,0,0,0,0,0,0,0
675696,תל אביב יפו,נווה אביבים,65,3,1,550,6100,0,1,0,1,1,1,1,0,0,0,0,0
675704,נשר,גבעת עמוס,74,3,2,0,2700,1,1,1,1,0,0,0,0,0,0,0,0
675717,רמת גן,שיכון המזרחי,110,4,3,0,5600,1,1,1,1,1,1,0,0,0,0,0,0
675725,ירושלים,קטמון הישנה,146,5,5,2800,9000,1,1,1,1,1,1,0,0,0,0,0,0
675734,רמת השרון,הדר,88,3,2,780,7000,0,1,1,1,1,0,1,0,0,0,0,0
675753,מגדל העמק,פנחס ספיר,75,3,1,466,2100,0,0,0,1,0,0,0,0,0,0,0,0
675755,בני ברק, פרדס כץ,70,25,2,0,3500,0,1,0,1,1,0,1,0,0,0,1,0
675769,בת ים,גן העיר,65,3,1,0,4300,0,1,0,1,0,0,1,0,0,0,0,0
675776,בת ים,מרכז,0,25,1,0,3800,0,1,0,1,1,0,0,0,0,0,0,0
675777,רמת גן,דירה 2 חדרים,30,,1,0,3500,0,1,1,1,0,0,0,0,0,0,0,0
675779,חדרה,שמשון,60,3,0,0,3300,0,0,0,1,1,0,1,0,0,0,0,0
675837,רמת גן,הלל,65,3,2,650,4400,1,1,0,1,0,0,0,0,0,0,0,0
675890,חולון,נאות רחל,25,1,0,0,1800,0,1,0,1,1,0,1,0,0,0,0,0
675907,רמת גן,הגפן,75,25,3,600,4750,1,1,0,1,1,1,0,0,0,0,0,0
675926,חדרה,"רמב""ם",109,4,3,720,3650,0,0,1,1,1,1,0,0,0,0,0,0
675938,ירושלים,קריית מנחם,85,1,0,325,4600,0,0,0,1,0,1,1,0,0,0,0,0
675943,תל אביב יפו,הצפון הישן,50,15,,0,4500,0,1,0,1,0,1,0,0,0,0,0,0
675944,תל אביב יפו,הצפון הישן,50,15,,0,4500,0,1,0,1,0,1,0,0,0,0,0,0
675977,תל אביב יפו,שיכון דן,120,3,5,0,7800,0,1,1,1,1,0,0,0,0,0,0,0
676018,בת ים,שיכון ותיקים,60,25,3,500,3600,0,0,0,1,0,0,0,0,0,0,0,0
676052,יבנה,נאות שמיר,130,5,6,0,5300,0,0,1,1,1,1,0,0,0,0,0,0
676070,חיפה,קריית עליאזר,64,25,4,0,2300,0,1,0,1,1,0,0,0,0,0,0,0
676073,תל אביב יפו,הצפון הישן,48,25,0,900,5500,0,0,0,1,0,0,1,0,0,0,0,0
676081,תל אביב יפו,קרית שלום,53,25,2,380,4500,1,0,0,1,1,1,0,0,0,0,0,0
676091,רמת גן,נחלת גנים,50,2,0,0,4600,0,1,1,1,1,1,0,0,0,0,0,0
676100,ירושלים,נחלאות,85,3,0,300,6200,1,0,0,1,0,0,1,0,0,0,0,0
676102,תל אביב יפו,Gan Haer,160,1,2,0,16000,0,1,1,1,1,0,0,0,0,0,0,0
676112,חיפה,הדר,68,25,1,300,1550,0,1,0,0,0,1,0,0,0,0,0,0
676127,תל אביב יפו,רמת אביב ג,80,4,6,700,6000,0,1,1,1,1,1,1,0,0,0,0,0
676183,יבנה,נאות שמיר,130,5,2,1450,5500,0,0,1,1,1,1,1,0,0,0,0,0
676196,רמת גן,הבילויים,96,4,3,0,7000,0,0,1,1,0,0,0,0,0,0,0,0
676207,רמת גן,גפן,70,3,1,800,6500,0,1,1,1,1,1,0,0,0,0,0,0
676208,ראשון לציון,רמז,65,3,3,400,3800,1,1,0,1,0,0,0,0,0,0,0,0
676220,רמת השרון,הדר,100,4,3,1400,17500,0,1,1,1,1,1,0,0,0,0,0,0
676228,ירושלים,בית וגן,160,5,1,0,7900,0,0,0,1,1,1,1,0,0,0,0,0
676238,בני ברק,תל גיבורים,70,35,0,0,3900,0,1,0,1,1,0,1,0,0,0,0,0
676248,באר שבע,ד,80,3,2,0,2500,0,1,0,1,0,0,0,0,0,0,0,0
676249,בני ברק,תל גיבורים,60,3,2,0,4600,0,0,0,1,0,0,1,0,0,0,0,0
676260,פתח תקווה,עין גנים,100,4,4,1200,4500,0,0,1,0,1,0,0,0,0,0,0,0
676276,ירושלים,מושבה גרמנית,0,3,0,0,4800,0,0,0,1,1,0,0,0,0,0,0,0
676277,גבעתיים,שנקין,70,2,1,0,4000,0,0,0,1,1,1,0,0,0,0,0,0
676385,תל אביב יפו,הצפון הישן,12,1,0,100,2200,0,0,0,1,0,0,1,0,0,0,0,0
676395,תל אביב יפו,שכונת התקווה,23,1,1,1,2850,0,0,0,1,1,0,1,0,0,0,0,0
676415,מודיעין מכבים רעות,הכרמים,100,4,1,1100,5100,0,0,1,1,1,1,0,0,0,0,0,0
676419,אור יהודה,קפלן,40,2,0,0,3000,0,1,0,1,1,0,0,0,0,0,0,0
676426,הרצליה,מרכז העיר,100,45,3,940,6200,0,1,0,1,1,0,0,0,0,0,0,0
676470,פתח תקווה,כפר גנים א,130,45,4,0,4800,0,0,1,1,1,0,0,0,0,0,0,0
676501,ירושלים,"גבעת הורדים, רסקו",65,3,1,900,4950,0,0,0,0,1,0,1,0,0,0,0,0
676505,רמת גן,רמת גן,113,1,2,0,5800,0,0,0,1,0,1,0,0,0,0,0,0
676542,ירושלים,פסגת זאב,96,45,3,800,4000,1,1,0,1,1,0,1,0,0,0,0,0
676553,חולון,אגרובנק,47,3,2,600,4200,0,0,0,1,0,0,0,0,0,0,0,0
676567,חיפה,יד לבנים,96,35,3,0,3300,1,0,0,1,1,1,0,0,0,0,0,0
676572,ירושלים,קטמונים,65,3,0,400,3700,1,0,0,1,1,1,0,0,0,0,0,0
676586,חולון,אגרובנק,94,3,2,0,4000,0,1,1,1,1,1,1,0,0,0,0,0
676611,טבריה ,עילית,30,15,0,0,1300,0,0,0,1,0,0,1,0,0,0,0,0
